what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339156131160
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339156131573
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339156134457
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339156136398
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339156137788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156190982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156342234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156347326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156365632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339156374590
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339156379806
